SepalLengthCm,SepalWidthCm,PetalLengthCm,PetalWidthCm,Species
7.7768706374606404,2.7374145694746668,6.854253362859815,1.8025838875337286,Iris-virginica
7.2576780565953065,3.3686263420891898,6.129614255450964,1.6968512908903992,Iris-virginica
4.727645142747727,2.7636479296702783,1.4412327982648152,0.28573327205995863,Iris-setosa
7.127146878097697,3.349500070100477,4.82240596764489,2.1469256527886618,Iris-virginica
5.209839788505602,2.699590416039582,4.106454225405251,1.1229676433634577,Iris-versicolor
6.331113406897338,3.053415384562249,5.364458936972842,1.9230978736340902,Iris-virginica
4.748683898241756,3.6700715476779084,0.9007367504962418,0.21526137999658435,Iris-setosa
5.809910820604313,2.767571981056216,3.9701191459078116,0.7506584541266343,Iris-versicolor
4.884380556027042,3.10704448762469,1.383328013087467,0.34954300529259136,Iris-setosa
4.371406395157213,2.28052041417976,1.4373248647293022,0.4546013996540061,Iris-setosa
5.739178343629468,3.1237754096090775,5.0969773111606225,1.940382661770939,Iris-virginica
6.710571088464483,3.263186927302738,4.955923380443781,1.2609079825837952,Iris-versicolor
6.026946804923261,2.3981868238216357,5.714364393364724,1.254483646343283,Iris-virginica
7.687924977922566,3.839497587272488,6.169094246907634,2.2129944098743923,Iris-virginica
6.651711393299809,3.140626647799703,5.045841166238488,2.068494240169516,Iris-virginica
7.849216021834659,2.9618075314382777,6.621874311801875,2.381439116995123,Iris-virginica
6.793805546291648,3.003112555142914,5.7247586591961666,1.9876278683185675,Iris-virginica
6.331426694307816,2.870883632406864,4.636867925263008,2.0485255939108282,Iris-virginica
4.286171037041594,2.076101870874592,1.0532011214156307,0.4477804003498305,Iris-setosa
7.158064459537867,3.048980983855458,4.953955019332506,1.5229644483206148,Iris-versicolor
7.868545525483277,3.973492348992164,6.43378848058624,1.9727093450280757,Iris-virginica
5.248885275387849,3.4229615854472275,1.4213966669998108,0.11747353404463906,Iris-setosa
6.173439056614125,3.1457895242968923,4.565029725623544,1.531747675065654,Iris-versicolor
6.674338326446076,2.9090482136412765,5.803979209603301,2.3955073711331965,Iris-virginica
5.204570890318675,3.556455897040503,1.4273375666751897,0.30292622728378743,Iris-setosa
6.089796978117851,2.5645469763505666,4.698608270475503,2.036305771678569,Iris-virginica
4.778903420323875,3.181103517810381,1.5578745590459537,0.35764495326008955,Iris-setosa
4.7765834558833005,2.7861744074189536,1.6882456892240771,-0.10596084316282287,Iris-setosa
5.430019319789641,2.2962775750802304,5.203526064934134,1.8991248867619326,Iris-virginica
5.333261985746874,3.7234507865671382,1.7278464150243877,0.27255958971737887,Iris-setosa
5.044551810609488,3.6293534133928764,1.2764839833725474,-0.09871859239901842,Iris-setosa
4.677913388142959,2.6964917435947777,3.3049282486951497,1.0882498687236022,Iris-versicolor
6.462547973654641,2.5854028635828303,5.425652470928664,2.1267086341862163,Iris-virginica
6.013547604768628,2.5692962038799125,4.902973137207253,1.9058634825946787,Iris-virginica
4.874858938073726,2.667856041293633,3.3683308674179133,1.1731457396421294,Iris-versicolor
6.792229087756716,2.8180319694152214,5.876784830220595,2.1637746761396306,Iris-virginica
5.927426188525686,2.669747211541838,5.650834369842573,1.1208410860463351,Iris-virginica
5.227290384434539,3.6177367245670347,1.435473227774041,0.41280189897345576,Iris-setosa
5.91664688163043,2.8713561668322907,4.831357965079411,1.7888708438087737,Iris-virginica
7.498101882361858,2.8169737865542857,6.637611906575443,2.3682811579496206,Iris-virginica
5.614238889371663,3.3229784074212456,1.4054763784008222,0.48867141401576375,Iris-setosa
5.79986765041615,3.8815895936654017,1.8147099471985348,0.19672643604663867,Iris-setosa
5.90456598208079,2.901113000147943,4.985299750431266,1.1210193708774983,Iris-versicolor
7.155499791359394,3.084807376772512,5.51486777782276,1.868369408562043,Iris-virginica
5.317741525815801,4.021102423109454,1.8382613834239097,0.1889369189045984,Iris-setosa
5.8350256660080415,2.343042190567679,3.268922219803396,0.9155733998407206,Iris-versicolor
6.69577754827488,2.898826949710774,5.471163354716377,2.0686428722663917,Iris-virginica
4.682420405792422,3.490017266808905,2.0144232924394627,0.07216513398929181,Iris-setosa
5.503896881842389,2.8490332732623957,4.34291292990833,1.4914956967492747,Iris-versicolor
5.2991888751731775,3.3225429978686924,1.450678857909857,-0.03559025056025522,Iris-setosa
4.728430759254205,3.61743258413894,1.783488628120645,0.42119676541915485,Iris-setosa
5.382594582655364,3.432395400712194,1.5167687513593335,0.20322405252425757,Iris-setosa
6.097233718312628,3.3784427410089948,5.599370699769847,2.3995288081034842,Iris-virginica
5.881621737371737,2.6261465864385727,5.012907390008661,2.2041865704284778,Iris-virginica
6.176374746879206,2.4127790292531004,4.407090129233158,1.37498556927846,Iris-versicolor
5.270173826668425,3.438442304225183,1.5380120659812646,-0.0563376105242655,Iris-setosa
5.822932371809406,2.6584156787453734,5.254908232397818,1.6497919513323376,Iris-virginica
4.8467208433062945,2.1928146987518193,3.3167925783600607,0.7438238203643772,Iris-versicolor
5.98410212655731,3.1523116544590226,4.901064710001857,2.0140281741545345,Iris-virginica
6.661654365499269,3.50044832954246,5.918140685410879,2.265958899863931,Iris-virginica
5.197954660605894,3.1309832805785494,1.5228363578653292,0.02898034031895602,Iris-setosa
7.910688726786558,2.690054237601974,6.725725792439174,2.2890392187806516,Iris-virginica
4.730800339923258,3.341766033730479,1.615972447172093,0.27231676577013536,Iris-setosa
4.893666450573734,3.2940213722516463,1.7790424720575595,0.44816459000432296,Iris-setosa
5.6981706217051045,2.524199071553743,3.8555170290187504,1.5153746187055461,Iris-versicolor
4.337365054145538,3.2412424784044718,1.5122090861467314,0.4341890229247697,Iris-setosa
5.404520289759768,2.2736527198939918,4.029587773985409,1.582412711941726,Iris-versicolor
5.319067654128544,3.4739485820826905,1.6943551299089075,0.039040997051860954,Iris-setosa
4.841515755946736,3.113128456163387,1.5677337422440174,0.11988780599875457,Iris-setosa
4.447226327783318,3.2631971254484284,1.6554963034100305,0.2050507573564265,Iris-setosa
4.628033418578418,3.6916550481434554,1.172678314712311,0.39831543918936224,Iris-setosa
4.992448462572295,3.7414740746100152,1.5940391459859777,0.14918553433569587,Iris-setosa
5.190477406631859,3.429796934591906,1.4112065686089803,0.012454051140462441,Iris-setosa
5.114851320303547,3.1826963696625006,4.545810513687088,1.6253400354812046,Iris-versicolor
7.120475355769673,3.0123710485542823,5.2466065820974235,2.4401917987803037,Iris-virginica
6.3704500519570715,2.7990429294110273,4.819470264191066,1.541340027320481,Iris-versicolor
5.435510609639134,4.156240592881031,1.6963286675676623,0.5000441427258889,Iris-setosa
6.107123680405007,3.5450205498907543,4.761516961504371,1.71892490835963,Iris-versicolor
5.568499107295856,3.0987497156716715,5.1544563597690605,2.1764361395444354,Iris-virginica
6.489576523198202,2.7594329081329545,4.605205033696809,1.2204984996034793,Iris-versicolor
6.7615929423917605,3.0667709298601475,5.027921380653448,1.9814353252316224,Iris-versicolor
4.98564454046943,3.186869295864627,1.8154701366494772,0.4076461251182158,Iris-setosa
5.405250398154021,2.9461340157248745,3.9574712072234854,1.5127834625591032,Iris-versicolor
6.952536042481946,2.9487034306674365,4.5959808029287315,1.5405464463748406,Iris-versicolor
5.095941061012301,3.431393060815715,1.674759412529186,0.14748882102956185,Iris-setosa
5.901055242787095,2.987951822434258,3.728516838582073,1.3096177446104726,Iris-versicolor
5.826036977089705,2.503083545514645,3.6192056400638277,1.0691263715192116,Iris-versicolor
6.589870409793822,3.478194294235066,6.163029121973926,2.3526424048571988,Iris-virginica
4.813701277920289,3.7440581438204457,1.452969104285987,0.5537494320485086,Iris-setosa
6.109459511819983,3.105472055865694,4.758899015970484,1.8079231589654103,Iris-virginica
5.926172765819939,2.9378052215796995,4.687705373880368,2.086846679865697,Iris-versicolor
4.99273727190095,2.879233241125356,1.4621837391241361,0.3209556530833244,Iris-setosa
6.576812665311155,2.998587393187653,4.515113810729795,1.286861952707564,Iris-versicolor
6.700573624112492,3.2397691846910024,5.283049613941194,1.514904971409436,Iris-versicolor
5.433542731217886,4.222225856955109,1.3463973014965698,0.41062465376158297,Iris-setosa
6.161174903792143,3.227980303680555,5.661131424689503,2.3172685489778204,Iris-virginica
7.225188067992034,3.1602426877952627,5.816143648814557,1.8385617015222346,Iris-virginica
5.327062781685372,2.941864455422742,3.4543728663517803,1.3545362724902268,Iris-versicolor
5.367985343100711,3.035576705043036,1.4580035352508076,0.36934694848448274,Iris-setosa
5.702722319428668,3.005541067790281,4.1515034325915,1.1531697231219895,Iris-versicolor
6.699456929187857,2.8134525532660954,5.512581433965953,2.343703347732804,Iris-virginica
7.172399000394257,3.400039028922352,5.918264435338602,2.07060043232539,Iris-virginica
6.767682260637222,2.979508266005573,5.615762890035089,,Iris-virginica
5.070517788957179,3.686006435378414,1.5243954154151869,-0.08062965763830543,Iris-setosa
6.294413319867065,2.6294342535991095,5.562194225048765,2.045239069705309,Iris-virginica
6.702499616731065,3.5021181639507777,5.489399048738877,2.342315385764878,Iris-virginica
5.179961474682985,3.2227175974476596,1.3901064064588438,0.20240406050689452,Iris-setosa
5.612165761153119,3.5681531535913,1.425950412075938,0.11660006117006963,Iris-setosa
7.128946096250869,3.3263812844658527,5.664373373420948,1.9014765979814414,Iris-virginica
5.7686626533092875,3.2366736347830134,4.341438430048381,0.9139000410065279,Iris-versicolor
4.775400625357311,2.795386632537351,1.4296488061721124,0.26174240336918875,Iris-setosa
4.988475480635174,3.4107297991465737,1.3112026027591455,0.35267904936335076,Iris-setosa
6.1754477655780775,3.014329585669304,5.340841711188125,1.5179470688446899,Iris-virginica
4.849063284367011,3.199281553127379,1.5606228246407798,0.16920347624304644,Iris-setosa
4.615448319659136,2.752609785892081,1.3301990394523906,0.32395526619849824,Iris-setosa
4.268019871072882,2.245241935970117,1.1470362879565386,0.03920052879705982,Iris-setosa
6.796327422578938,3.2580658860217953,5.166634752262197,1.7110457541705322,Iris-virginica
5.4472717663081704,4.090998958170198,1.7905052503015346,0.11491467765250679,Iris-setosa
6.356032610291921,2.4966193371101824,5.164952029076711,1.8570036416068803,Iris-virginica
5.27247268702488,3.5813828880966763,1.462952337324795,0.14209366580407948,Iris-setosa
5.980131476078192,2.806616851898289,5.2455299670504,2.0321914148662574,Iris-virginica
4.99626875650371,2.8504370615877375,1.793379318110258,0.3385295193436056,Iris-setosa
6.891015981273567,2.990602778656043,5.375509367302937,2.2921606083109873,Iris-virginica
6.280846946016215,2.9459068731830262,5.65774398797399,2.2743375891169024,Iris-virginica
6.814990408159448,2.824918559506205,5.783102050819643,2.4687433390504667,Iris-virginica
5.632624390819285,2.9378729334238898,4.362838964025675,1.4924432084589405,Iris-versicolor
5.750769687308237,2.933086783339788,4.093535009581628,1.0230175827741927,Iris-versicolor
5.495640296179667,3.037476587625595,4.001166491809074,1.0234781153820716,Iris-versicolor
4.754350229399398,3.2991455691030147,1.66482408994134,0.19684683249387644,Iris-setosa
4.026833262469838,2.8222899574627047,1.040315578181401,0.10974075383373808,Iris-setosa
5.697869192684503,2.7219812209569647,3.9127545725333204,0.9037616960523532,Iris-versicolor
5.723439812781491,2.421549822903324,4.1310534401433205,1.4633499261477032,Iris-versicolor
7.82625294879749,3.878297383796539,6.605906893717214,2.2603465929606137,Iris-virginica
5.645490298622379,3.632945591368848,1.7807999035574773,0.11972761302295393,Iris-setosa
6.339260688414237,2.799978938703469,4.369876386522094,1.307001830932887,Iris-versicolor
6.964225186353922,3.0251781131778612,5.346080069165238,2.262438113310191,Iris-virginica
4.80005963892973,3.496594336535208,1.4914710722020459,0.2615519287274922,Iris-setosa
5.878161247210707,2.7406108366885022,4.691564253577849,1.5708704990876319,Iris-versicolor
7.275756320577706,3.39659405794159,6.125442686448409,1.556992370085823,Iris-virginica
5.879353495047194,2.6124912045268847,5.138213218238566,2.1257718241049277,Iris-virginica
6.969226878228506,2.6444300137765424,6.044212360793822,1.6724232277886522,Iris-virginica
5.746382049089797,3.1299586824385472,3.943402706913439,1.274033907110733,Iris-versicolor
4.4855670037726565,3.213395560397294,1.3740266566768942,0.17215538255692292,Iris-setosa
6.6153065108087885,2.5151608918801167,4.835745320144375,1.5742589547602255,Iris-versicolor
5.736772511528995,2.712870231873818,3.661149315236246,1.0674203286465715,Iris-versicolor
5.01841903957099,2.7293265206540793,3.6121776637578074,1.1233181119097557,Iris-versicolor
4.9111271212943866,3.211981666777101,1.4256877291769097,-0.032160915924041744,Iris-setosa
7.889331349153646,3.614147928935418,6.421354068295479,2.1052566025731463,Iris-virginica
5.5433394807794905,2.981820955597256,3.4358939960628563,1.502032085026209,Iris-versicolor
5.319329230465641,2.6762328064488528,3.9603622035932626,1.0358921324182842,Iris-versicolor
6.161918017437465,2.743504844176878,5.852745860167963,1.8912500391180642,Iris-virginica
4.990952680070192,3.1502812756524494,1.594179100082235,0.004246892257648738,Iris-setosa
5.737843926413309,2.073125917482288,5.129297912221445,1.787180320955456,Iris-virginica
7.655262178228024,3.2905316647618315,6.5618093341889985,1.8373053410417,Iris-virginica
6.77567737757782,2.9365598044706194,4.91798199055039,2.313318778608696,Iris-virginica
6.022536027400294,3.135334718907881,4.648155346156894,1.4425718621056012,Iris-versicolor
6.012278620905786,3.1012034651166895,4.606782505590406,1.3448099513107596,Iris-versicolor
5.090130113166214,3.8549960496578546,1.7007446003947484,0.0434047725446528,Iris-setosa
5.6152628011595,4.18090803731346,1.4200662220488587,0.4354144502086521,Iris-setosa
5.639045673947442,3.359401904910068,1.2048743471065737,0.37016739002480636,Iris-setosa
5.552770539630049,3.515907404651271,1.7880359706239466,0.4055678191257519,Iris-setosa
5.21365832084683,2.5386909539879157,3.6221618023701363,1.2491085575827272,Iris-versicolor
4.9400384217815,,4.625043305310323,1.9400717307322455,Iris-virginica
5.888246083815152,4.192405921515061,1.0820805322210056,0.058627551264997496,Iris-setosa
5.7594345305319745,2.3708544828547793,4.522778161806528,1.2956494684244395,Iris-versicolor
6.637180831834788,2.88048247022015,5.223014969422986,1.93917742147693,Iris-virginica
6.434426766408294,2.2553086816102064,4.957512450005908,1.770613723626834,Iris-versicolor
4.898366667863068,3.462449415840322,1.4649006669614046,0.3540452246983659,Iris-setosa
6.1539076064970635,2.88736659640263,5.132243664290741,1.7000150456736367,Iris-versicolor
6.34904775331868,3.143851621655457,5.480585257005954,1.9519982982548858,Iris-virginica
5.224329144310358,1.7302909150992494,3.4075865307261983,0.9104277880801597,Iris-versicolor
7.515693085936807,3.052868905115133,6.504063462681871,2.3324886861049636,Iris-virginica
6.275135240723211,2.391021211553937,4.2719228871558625,1.4258524427339543,Iris-versicolor
4.131873789174281,3.1501993231894456,1.2240884078491534,0.31631635227259475,Iris-setosa
5.0171288269533925,3.2701924622987217,1.5813757803540436,0.35315857818849855,Iris-setosa
4.355351811986434,3.089051528212511,1.4882778579533344,-0.08037589428441488,Iris-setosa
7.828628363690054,3.0631554409556085,5.944325037884067,2.1735225537473566,Iris-virginica
4.895575183431906,3.7889010780036685,1.2943137199543888,0.35954934060172217,Iris-setosa
5.359935895142874,3.8108563830387303,1.9595024941103576,0.5625611602199232,Iris-setosa
4.620868349688712,3.0499040649528006,1.7575366951139095,0.06335265212463351,Iris-setosa
8.199619687531156,3.615306853240462,6.253080349229354,1.983253835955582,Iris-virginica
5.733930959448195,2.6710615315279878,3.706328986846705,1.5198542095063858,Iris-versicolor
