SepalLengthCm,SepalWidthCm,PetalLengthCm,PetalWidthCm,Species
7.14507578563818,3.1571133043094752,5.214693873502574,2.001923422629911,Iris-virginica
5.952832671830398,2.967098707397073,4.020345024614996,0.9350145600935489,Iris-versicolor
6.620090184074278,3.178426653166528,5.996138531428508,2.507438649737681,Iris-virginica
7.426271738039767,2.961539187138777,6.057072883749327,1.3646484940884507,Iris-virginica
6.404279494267809,2.3942997188801325,4.297518280842759,1.0343644927157045,Iris-versicolor
6.242331366350265,2.2322242420280394,4.975371066770843,1.5578821363465085,Iris-versicolor
5.893069204660729,2.9226722371388387,4.83881918934088,1.5673411042986694,Iris-versicolor
7.304427938830813,3.165785684535714,5.564480894751569,1.6644787684325044,Iris-virginica
6.527140362816038,3.0246725890457227,4.463228516377382,1.7015743994242483,Iris-versicolor
5.026141896852246,3.3095777160134805,1.6564486322247862,0.23643111083740997,Iris-setosa
6.070798120057411,3.1670971958183283,4.231017145329517,1.6598561637608928,Iris-versicolor
5.564428501852348,,1.6292236391381567,0.12377320196342742,Iris-setosa
4.708764312051695,3.6617932625757748,1.882101719664554,0.19135319947220147,Iris-setosa
5.155909343857143,3.1054783167606663,1.379189374772673,0.44949789915110394,Iris-setosa
6.293288460187124,3.026058396722919,4.311321020823099,1.5570522206390787,Iris-versicolor
4.306574173094361,2.413942183080842,1.3521637813269354,0.5877159351060636,Iris-setosa
5.239959639931616,3.769505945112478,1.6979174885058292,0.285967570304334,Iris-setosa
6.8395604547134266,3.0441422911604494,5.998545444375423,2.201340684033937,Iris-virginica
4.746653421676972,3.436205600611683,1.188864699378863,0.2694895998158761,Iris-setosa
4.9228201768185365,2.7217825627713492,1.468970946625421,0.3265398119815913,Iris-setosa
4.21429081044586,2.9290172493679516,1.154673430523846,0.11515468788274255,Iris-setosa
6.142632479185126,2.5498109430436715,4.825190764725612,1.5312146144760947,Iris-versicolor
6.605454811625098,3.0931626516055486,5.2059784107170515,1.8215022993017151,Iris-virginica
5.6738819484039595,2.7522737538004503,4.52096768518008,1.735894002168097,Iris-versicolor
6.855578992278265,2.7421904007261335,4.548941804227854,1.1676837716607564,Iris-versicolor
6.19358729349405,3.1047037652739418,4.224759060256483,1.497428319831989,Iris-versicolor
6.123341538674173,2.9464570019671195,5.035624900698898,1.7992312925225418,Iris-versicolor
5.641096545402407,2.6298122478932098,4.194652758352297,1.3642570972053976,Iris-versicolor
5.757144040429721,3.2234866403214477,3.9945162741214912,1.4195568379090044,Iris-versicolor
4.798295595510803,3.2885821995494284,1.5285987783204127,-0.1119016997543836,Iris-setosa
4.483132486583351,2.938630263319853,1.5899556632969916,0.255883570785433,Iris-setosa
7.351914987707776,3.092430578315247,6.775051453892464,1.8858216321287748,Iris-virginica
6.370777667651396,2.9545948842180056,4.801423767907373,1.000289088934244,Iris-versicolor
5.312817153098365,3.8110075632127565,1.9163108541286522,0.5983053690833866,Iris-setosa
6.100917069033431,3.0780564728063147,3.9957774430017787,1.2580071529068042,Iris-versicolor
6.093375724801198,2.835696369581241,4.191342659217276,1.1405008740181075,Iris-versicolor
5.258858948920499,3.657924294768029,1.3683997018708085,0.208429104526539,Iris-setosa
6.129924773076549,3.018906099618962,4.972077085066394,1.9190192419499685,Iris-virginica
6.311377165874418,3.0567485699089656,5.7212781889974025,2.0473742091098557,Iris-virginica
4.988803085135299,3.730861522917187,1.479344963845335,0.5162200958154707,Iris-setosa
6.352499257050437,2.427785045641106,4.147088407256249,1.583657310249354,Iris-versicolor
5.926500761530811,2.7423856587510276,5.000377347425065,1.8644569378951048,Iris-virginica
7.059923957520662,3.4824706059171775,5.744552777254702,2.1053170733048754,Iris-virginica
6.684137609886323,3.247988037030405,5.860200149031001,2.291851357930722,Iris-virginica
6.120461074305012,3.293666550135181,4.812232628540905,2.0434004360616105,Iris-versicolor
6.062834287766473,1.9708425147201183,4.778926414654244,1.7244393524541404,Iris-virginica
6.259755562669522,2.886100554652229,4.346052444620734,1.2138518824012534,Iris-versicolor
6.126495479548815,3.2860591137335238,4.508088552510995,1.873388775460915,Iris-versicolor
4.389319499517177,3.288416019555291,1.4748474210800717,0.2504615509206157,Iris-setosa
7.284601536122665,3.4341371064316637,4.92248695018827,1.612824148927624,Iris-versicolor
5.884886320885741,3.2603785293316125,4.694866162427217,1.84878825337496,Iris-virginica
7.372236031573555,2.7648550611221916,5.901565284138096,1.5331140609155685,Iris-virginica
6.105582361772174,2.9716783309645907,4.78838926621705,1.7978226556519228,Iris-virginica
5.049627436172696,3.2570690460726475,1.2229041364249515,0.28622946534156885,Iris-setosa
7.432264014381865,3.4056718811730278,6.23620251219692,2.20624161203242,Iris-virginica
5.758346213568312,3.8748712868228203,1.8334510758254337,0.3825126700216989,Iris-setosa
5.5281695194322875,3.6827128197132146,1.203133085669061,0.44132178117661636,Iris-setosa
5.889927041405751,3.1287498021700806,4.3310594089490015,1.3885461968636055,Iris-versicolor
5.141822298401965,3.6796194592182743,1.5544656568633526,0.3791606693520057,Iris-setosa
6.428985954995143,3.1015787132837227,5.011027268720755,2.275047467728754,Iris-virginica
4.841237226360304,3.1604153045647037,1.2198352277951963,0.16808500149944794,Iris-setosa
5.357831923469432,3.929791881802057,1.9227305063126325,0.437458853623649,Iris-setosa
5.104619299963863,3.6066205002306675,1.2990543080638062,0.5736595685362424,Iris-setosa
5.903921712195491,2.067731270277573,4.062047821513511,1.245959173176759,Iris-versicolor
5.182899961675898,3.393411815809001,1.3383913898329243,0.37187310653584704,Iris-setosa
5.904542376056343,2.7767429124850045,4.732611167039207,1.9263156637464822,Iris-virginica
7.4832088933245045,2.624227363058538,6.775322558724229,1.8554929052744153,Iris-virginica
7.6825239639174,2.670412950167064,7.138700241442143,2.595254277546007,Iris-virginica
4.928413653894124,3.6070092580961433,1.486786962708782,0.2231180760493845,Iris-setosa
5.910001558745845,2.1197502577703906,3.9429388846687052,1.0204042522045305,Iris-versicolor
5.072949610288155,3.7884244055807086,1.6148240420501423,0.3842438351166961,Iris-setosa
4.598164784510202,2.826304671533593,1.2022031669701687,0.17775540296338943,Iris-setosa
5.616990451748713,2.8622900576658146,3.536191582340112,0.8092306031420475,Iris-versicolor
5.328317813407797,3.4800913871072128,1.5496453257871923,0.3273943206020846,Iris-setosa
5.0560314785669656,3.3010493470711237,1.250592237528103,0.35413873817041874,Iris-setosa
7.911012987393562,2.9714705439493354,6.998707741946787,2.131213012598057,Iris-virginica
4.675577191072003,3.0798590747036396,1.2819061884373957,0.5725704850064923,Iris-setosa
7.111126970528391,3.2195003862712817,6.01142127475195,2.259885406080141,Iris-virginica
5.430111832250197,3.631268701513748,1.5701825559952811,0.2011868696072625,Iris-setosa
5.997537567669577,2.7447619244545916,4.381427651767647,1.5887494842057897,Iris-versicolor
4.987800997615402,3.018181760918861,1.3518182113678676,0.16784706338768302,Iris-setosa
4.691395790593798,3.289298778504271,1.4427039431446254,-0.07942124139076151,Iris-setosa
6.585274465425087,2.9961347136825873,5.111268237679386,2.2398514307416764,Iris-virginica
6.106637190411576,2.9296991218204944,5.077747105057581,1.5292069561819241,Iris-virginica
6.435888133105989,3.3901072921546858,4.4501056221791115,1.1605956792013155,Iris-versicolor
5.340175998784768,2.873062595956361,4.4103211803287055,1.2524916186924246,Iris-versicolor
6.166722646606809,3.2473002223410767,4.8691429116789475,1.5363640066475426,Iris-virginica
6.044714131315792,3.5764103323411254,5.792076085306273,2.626061952021213,Iris-virginica
4.7384969698468815,3.1608546365547396,1.5833776694870232,0.2391262291391774,Iris-setosa
5.782504741543585,2.5545337525135823,4.860723557299848,1.951461563881528,Iris-virginica
5.620112702050394,3.3538290464232174,1.4096189326208979,0.3237756889638298,Iris-setosa
6.151827727167854,2.714831721326374,4.895186183856306,1.755271325465848,Iris-virginica
5.485570789444891,2.6167186395047652,4.410563207468754,1.2830609047751438,Iris-versicolor
5.413522987629976,3.6888322691131155,1.2470859957662959,0.28977643183863133,Iris-setosa
4.939939818005309,3.845686831495936,1.2388906026425435,0.32792650450696015,Iris-setosa
4.623386092046002,3.3122817236750066,1.3247603144310074,0.05360494982400457,Iris-setosa
6.411187161106368,2.701254977695424,5.605936487496081,2.35812573909815,Iris-virginica
7.633924979052118,3.0358268505666812,6.108136259751517,1.6313989022611455,Iris-virginica
5.045162945139774,3.0813644683225823,1.532272806216777,0.47313610554939023,Iris-setosa
5.766737005628302,3.011808513787594,5.060288839802838,2.0898860003138995,Iris-virginica
6.512712766536703,3.3052223410241575,4.258742840873348,1.5393414397861902,Iris-versicolor
6.006449117201322,2.6565304546783177,3.609079412722534,1.0108733117255404,Iris-versicolor
4.723529440456535,2.8345085617449866,1.4793843022606148,0.21849886880586172,Iris-setosa
5.199924276008343,3.6329247737112342,1.4983999657855591,0.25172953504204637,Iris-setosa
6.585252163155064,3.0730135591293495,4.849994693355282,1.803200364183396,Iris-versicolor
4.916683567582361,3.326373334629756,1.5662854177684256,0.2801427942476411,Iris-setosa
5.093694870234213,3.568255153850721,1.3100293328115629,0.18651803115256183,Iris-setosa
7.061560485648281,3.227199028559811,5.374719240527592,2.373261004593857,Iris-virginica
7.368224155828499,3.8154182735971798,6.265316316397943,2.464836312323322,Iris-virginica
4.931250428958906,3.86964411582217,1.3233774811076078,0.44731348050563513,Iris-setosa
7.413211730547666,2.932823554104653,6.293888971980727,2.2477323405472425,Iris-virginica
4.9630295828760955,3.217939062731276,1.6268473472061933,0.48877500373788485,Iris-setosa
5.445994952375008,3.7295378880654377,1.453445181587208,0.4387538832504451,Iris-setosa
6.38039920855816,3.388198600827468,5.580541275577112,2.446395120136353,Iris-virginica
6.246180404842604,3.4892213851926823,5.390694346118696,2.0739261363102597,Iris-virginica
4.521842997835746,3.0642938544402503,1.3595839528074274,0.1798817185503102,Iris-setosa
5.329684685738822,2.1967779033328565,3.8625007254139136,0.94813893359756,Iris-versicolor
6.502420946790093,3.5203111284068,5.836908218102534,1.9860173043624227,Iris-virginica
6.907591139402889,,5.97417087445192,1.3677002081803578,Iris-virginica
6.536138260688777,3.277338472720859,4.65427858661965,1.3682595934840538,Iris-versicolor
5.26810254048873,2.407811525628492,3.9827790132390697,1.547315326685878,Iris-versicolor
6.207210314573118,3.1432616665387263,5.777734833082941,1.9748504448091464,Iris-virginica
6.119336348915034,3.3858552014566454,5.664396118679821,1.7548006581075364,Iris-virginica
6.722399759800211,3.27929488105739,5.782959325285905,2.116862731710252,Iris-virginica
6.730877080241877,2.9979667100499805,4.7619506815805694,1.33264120877213,Iris-versicolor
6.218746227929291,2.6974485297050688,4.922957042251099,1.6214260258240183,Iris-versicolor
5.645295164111056,2.748624894189236,4.181646730401302,1.4672988854659859,Iris-versicolor
6.491790250836412,3.082709828286908,4.1716293457098645,1.1212068981862702,Iris-versicolor
5.36973446592515,3.5330897824715506,1.2940851713869275,0.1313394732099941,Iris-setosa
4.616288387096572,3.114864744525627,1.6839010771794884,-0.03412132837436235,Iris-setosa
5.581565919742855,3.1741208922989936,3.886801456761635,1.2410609931399224,Iris-versicolor
4.624396258552513,2.740044039509192,1.1203031954864198,0.41221681853434844,Iris-setosa
5.8324924215476734,3.0087447915771945,5.0970245319978265,1.8842341215255176,Iris-virginica
7.391031605626605,3.039540652963899,6.8139524362257875,2.3515486289743723,Iris-virginica
5.958473701811817,2.994556205048538,4.806140023739004,1.5471829293733745,Iris-virginica
4.731194782730707,2.5699429833462433,4.42473614100698,1.4249421972597398,Iris-virginica
4.606551556979973,3.1939660022277647,1.141768749694768,0.1301061343819159,Iris-setosa
5.496919719761823,3.954272284801697,1.548437390476509,0.5234878286504558,Iris-setosa
5.289588914342261,2.314041649737728,3.9973948437789195,0.7958588197610308,Iris-versicolor
6.812584207790514,3.491196104673569,5.628981620815875,2.097713201086713,Iris-virginica
4.807681596843218,3.1041293419276164,1.386534453372739,0.2742288740691229,Iris-setosa
4.94398729979757,2.888999841181541,1.3701518513987505,0.00876483761457822,Iris-setosa
6.146091277710956,2.709758171351621,4.734029092560194,1.160929987421639,Iris-versicolor
6.989089380420029,3.2433909393127105,5.821053581696733,1.7007123501063255,Iris-virginica
4.958092824719068,3.9805534536401272,1.585250697958847,0.31653472453141085,Iris-setosa
7.602286096981606,2.7417610875214735,6.8288461299199765,1.7949650254015481,Iris-virginica
5.063136969486088,3.830197874620151,1.4480086989947603,0.2005104488246358,Iris-setosa
5.343932243093869,2.551198373627735,4.114546219968483,1.3261045520403238,Iris-versicolor
6.7497957067670455,3.2016664441556726,5.705537926207269,2.3886059669529818,Iris-virginica
6.9648376513609715,2.9172217945417716,5.66573044824324,2.4419818403896167,Iris-virginica
6.011570403765152,2.7085065006999,5.553567228896353,1.7351644940367899,Iris-virginica
7.335500290580409,2.7562799696183333,6.336701083458699,1.5850985021871296,Iris-virginica
6.110741955267573,2.2216638378671196,4.69823549590022,1.476089323350858,Iris-versicolor
6.199879840663489,2.9253477693068084,5.6123824176275425,1.9914186436772112,Iris-virginica
5.277303921180734,2.7777024401970754,3.0911519448953424,1.1959119595337029,Iris-versicolor
4.728240240443016,3.0559315375235805,1.6884979691750435,0.2085332952832363,Iris-setosa
4.417900217711567,3.2399840181953117,0.9249675674214366,0.3412095661245722,Iris-setosa
5.2412602583035515,4.00223430118648,1.8395038413025786,-0.01738828930459263,Iris-setosa
5.389255187113904,2.2665733750537074,3.505471933404175,1.0979335339766032,Iris-versicolor
6.400040471373042,3.1235587975857606,5.479357927657691,1.5125437818610474,Iris-virginica
4.32743011078188,2.960575850471369,1.366497595273822,0.22969650742008124,Iris-setosa
5.802085833688432,2.333018610688275,5.001232875214332,1.6588497046712238,Iris-virginica
5.804811924379539,2.8070371575982502,4.004123994526883,1.075324203110267,Iris-versicolor
6.257060220953702,3.2210131187536954,5.584854170045258,1.905610160064728,Iris-virginica
5.073371246846094,4.015558736153392,1.7487202859190532,0.09510764668382812,Iris-setosa
5.502050091433676,2.567212650577371,3.704198042160964,1.018119327657672,Iris-versicolor
5.849456213667796,2.9394830195337316,4.752207647469701,1.0651781076152043,Iris-versicolor
6.419920033515568,2.991186069627579,4.738544061581604,1.7498439760459852,Iris-versicolor
4.959419159809659,3.2362499701590326,1.1332963527015232,0.14169483667769273,Iris-setosa
7.558195741602667,2.673887991066036,7.145071972852861,2.0209656677289347,Iris-virginica
5.551356764990261,2.4355948579359517,3.876187745082249,1.395914877995618,Iris-versicolor
4.6770920808831224,3.6646496331242977,2.0665111164763785,0.28662930936789094,Iris-setosa
6.417038236012069,3.0172535164474312,5.634547361745176,2.4008215207775514,Iris-virginica
5.48861891070104,3.537797278339852,1.078062618984278,0.1938944399359558,Iris-setosa
6.352420193861079,3.188411458547349,4.491812327664851,1.4107312638406682,Iris-versicolor
6.087358888879859,3.6222813902524216,4.315437659434833,1.4411124402617284,Iris-versicolor
5.223231495394738,3.441547115813705,1.6757181740474012,0.08270940696972293,Iris-setosa
5.3556380600833835,3.504062002046449,1.9446336443268104,0.710894433625959,Iris-setosa
6.250871772434647,2.9777860124701974,4.881620247902745,1.5377917037516178,Iris-versicolor
5.646835896944273,2.326377289970167,4.163529360217481,1.0962316929012472,Iris-versicolor
5.965455339828289,2.696812074750076,3.961230084977614,1.1524246311056316,Iris-versicolor
